FECHAINGRESO	TIPO	CODIGO	CAPITULO	PARTIDA	APLICASICETAC	NECESITASUBPARTIDA	HIDROCARBURO	UNIDADGALONES	IMPOCONSUMO	MERCANCIAPELIGROSA	CLASEDIVISION	PELIGROSECUNDARIO	GRUPOEMBALAJEENVASE	NOMBREYDESCRIPCION	ALERTA	
2025/06/10 15:38:30	DP	A2040	PELIGROSO	YESO DE DESECHO PROCEDENTE DE PROCESOS DE LA INDUSTRIA QUÍMICA, SI CONTIENE CONSTITUYENTES DEL ANEXO I EN TAL GRADO QUE PRESENTEN UNA CARACTERÍSTICA PELIGROSA DEL ANEXO III (VÉASE LA ENTRADA CORRESPONDIENTE EN LA LISTA B B2080).	SI	 	NO	 	NO	SI	 	 	 	A2040 - Yeso de desecho procedente de procesos de la industria química, si contiene constituyentes del Anexo I en tal grado que presenten una característica peligrosa del Anexo III (véase la entrada correspondiente en la lista B B2080).	 	
2025/06/10 15:37:41	DP	A2030	PELIGROSO	DESECHOS DE CATALIZADORES, PERO EXCLUIDOS LOS DESECHOS DE ESTE TIPO ESPECIFICADOS EN LA LISTA B.	SI	 	NO	 	NO	SI	 	 	 	A2030 - Desechos de catalizadores, pero excluidos los desechos de este tipo especificados en la lista B.	 	
2025/06/10 15:36:36	DP	A2020	PELIGROSO	DESECHOS DE COMPUESTOS INORGÁNICOS DE FLÚOR EN FORMA DE LÍQUIDOS O LODOS, PERO EXCLUIDOS LOS DESECHOS DE ESE TIPO ESPECIFICADOS EN LA LISTA B.	SI	 	NO	 	NO	SI	 	 	 	A2020 - Desechos de compuestos inorgánicos de flúor en forma de líquidos o lodos, pero excluidos los desechos de ese tipo especificados en la lista B.	 	
2025/06/10 15:35:41	DP	A2010	PELIGROSO	DESECHOS DE VIDRIO DE TUBOS DE RAYOS CATÓDICOS Y OTROS VIDRIOS ACTIVADOS.	SI	 	NO	 	NO	SI	 	 	 	A2010 - Desechos de vidrio de tubos de rayos catódicos y otros vidrios activados.	 	
2025/06/10 14:38:28	DP	A1190	PELIGROSO	CABLES DE METAL DE DESECHO RECUBIERTOS O AISLADOS CON PLÁSTICO QUE CONTIENEN ALQUITRÁN DE CARBÓN, PCB, PLOMO, CADMIO, OTROS COMPUESTOS ORGANOHALOGENADOS U OTRAS CONSTITUYENTES DEL ANEXO I, O ESTÁN CONTAMINADOS POR ÉSTOS, EN TAL GRADO QUE POSEAN ALGUNA DE LAS CARACTERÍSTICAS DEL ANEXO III	SI	 	NO	 	NO	SI	 	 	 	A1190 - Cables de metal de desecho recubiertos o aislados con plástico que contienen alquitrán de carbón, PCB, plomo, cadmio, otros compuestos organohalogenados u otras constituyentes del anexo I, o están contaminados por éstos, en tal grado que posean alguna de las características del anexo III	 	
2025/06/10 14:37:32	DP	A1180	PELIGROSO	MONTAJES ELÉCTRICOS Y ELECTRÓNICOS DE DESECHO O RESTOS DE ÉSTOS QUE CONTENGAN COMPONENTES COMO ACUMULADORES Y OTRAS BATERÍAS INCLUIDOS EN LA LISTA A, INTERRUPTORES DE MERCURIO, VIDRIOS DE TUBOS DE RAYOS CATÓDICOS Y OTROS VIDRIOS ACTIVADOS Y CAPACITADORES DE PCB, O CONTAMINADOS CON CONSTITUYENTES DEL	SI	 	NO	 	NO	SI	 	 	 	A1180 - Montajes eléctricos y electrónicos de desecho o restos de éstos que contengan componentes como acumuladores y otras baterías incluidos en la lista A, interruptores de mercurio, vidrios de tubos de rayos catódicos y otros vidrios activados y capacitadores de PCB, o contaminados con constituyentes del Anexo I (por ejemplo, cadmio, mercurio, plomo, bifenilo policlorado) en tal grado que posean alguna de las características del Anexo III (véase la entrada correspondiente en la lista B, B1110) .	 	
2025/06/10 14:36:50	DP	A1170	PELIGROSO	ACUMULADORES DE DESECHO SIN SELECCIONAR EXCLUIDAS MEZCLAS DE ACUMULADORES SÓLO DE LA LISTA B. LOS ACUMULADORES DE DESECHO NO INCLUIDOS EN LA LISTA B QUE CONTENGAN CONSTITUYENTES DEL ANEXO I EN TAL GRADO QUE LOS CONVIERTAN EN PELIGROSOS.	SI	 	NO	 	NO	SI	 	 	 	A1170 - Acumuladores de desecho sin seleccionar excluidas mezclas de acumuladores sólo de la lista B. Los acumuladores de desecho no incluidos en la lista B que contengan constituyentes del Anexo I en tal grado que los conviertan en peligrosos.	 	
2025/06/10 14:36:02	DP	A1160	PELIGROSO	ACUMULADORES DE PLOMO DE DESECHO, ENTEROS O TRITURADOS.	SI	 	NO	 	NO	SI	 	 	 	A1160 - Acumuladores de plomo de desecho, enteros o triturados.	 	
2025/06/10 14:35:13	DP	A1150	PELIGROSO	CENIZAS DE METALES PRECIOSOS PROCEDENTES DE LA INCINERACIÓN DE CIRCUITOS IMPRESOS NO INCLUIDOS EN LA LISTA B.	SI	 	NO	 	NO	SI	 	 	 	A1150 - Cenizas de metales preciosos procedentes de la incineración de circuitos impresos no incluidos en la lista B.	 	
2025/06/10 14:29:42	DP	A1140	PELIGROSO	DESECHOS DE CATALIZADORES DE CLORURO CÚPRICO Y CIANURO DE COBRE.	SI	 	NO	 	NO	SI	 	 	 	A1140 - Desechos de catalizadores de cloruro cúprico y cianuro de cobre.	 	
2025/06/10 14:28:47	DP	A1130	PELIGROSO	SOLUCIONES DE ÁCIDOS PARA GRABAR USADAS QUE CONTENGAN COBRE DISUELTO.	SI	 	NO	 	NO	SI	 	 	 	A1130 - Soluciones de ácidos para grabar usadas que contengan cobre disuelto.	 	
2025/06/10 14:27:44	DP	A1120	PELIGROSO	LODOS RESIDUALES, EXCLUIDOS LOS FANGOS ANÓDICOS, DE LOS SISTEMAS DE DEPURACIÓN ELECTROLÍTICA DE LAS OPERACIONES DE REFINACIÓN Y EXTRACCIÓN ELECTROLÍTICA DEL COBRE.	SI	 	NO	 	NO	SI	 	 	 	A1120 - Lodos residuales, excluidos los fangos anódicos, de los sistemas de depuración electrolítica de las operaciones de refinación y extracción electrolítica del cobre.	 	
2025/06/10 12:05:17	DCRP	Y45.7	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.7. Otros residuos o desechos de compuestos organohalogenados no clasificados en Y45.1 a Y45.5, que no sean sustancias que se clasifiquen en otra corriente (por ejemplo: Y39, Y41, Y42, Y43, Y44)	 	
2025/06/10 12:04:19	DCRP	Y45.6	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.6. Envases o cilindros vacíos de refrigerantes, agentes espumantes, propelentes, solventes o agentes de extinción de incendios que hayan contenido sustancias CFC, HCFC, HFC y halones. 	 	
2025/06/10 12:03:24	DCRP	Y45.5	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.5. Residuos o desechos de mezclas de CFC, HCFC, HFC y halones. Reporte aquí únicamente el peso de la mezcla y reporte los envases o cilindros vacíos por la corriente Y45.6.	 	
2025/06/10 12:02:35	DCRP	Y45.4	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.4. Residuos o desechos de sustancias o contaminados con halones utilizados como: refrigerantes, agentes espumantes, propelentes o agentes de extinción de incendios. Reporte aquí únicamente el peso de la sustancia y reporte los envases o cilindros vacíos por la corriente Y45.6. 	 	
2025/06/10 12:01:39	DCRP	Y45.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.3. Residuos o desechos de sustancias o contaminados con Hidrofluorocarbonos (HFC) utilizados como: refrigerantes, agentes espumantes, propelentes o agentes de extinción de incendios. Reporte aquí únicamente el peso de la sustancia y reporte los envases o cilindros vacíos por la corriente Y45.6. 	 	
2025/06/10 11:59:54	DCRP	Y45.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.2. Residuos o desechos de sustancias o contaminados con hidroclorofluorocarbonos (HCFC) utilizados como: refrigerantes, agentes espumantes, propelentes o agentes de extinción de incendios. Reporte aquí únicamente el peso de la sustancia y reporte los envases o cilindros vacíos por la corriente Y45.6.	 	
2025/06/10 11:58:57	DCRP	Y45.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y45 - COMPUESTOS ORGANOHALOGENADOS, QUE NO SEAN LAS SUSTANCIAS MENCIONADAS EN EL PRESENTE ANEXO (POR EJEMPLO, Y39, Y41, Y42, Y43, Y44).	SI	 	NO	 	NO	SI	0	 	 	Y45.1. Residuos o desechos de sustancias o contaminados con clorofluorocarbonos (CFC) utilizados como: refrigerantes, agentes espumantes, propelentes o agentes de extinción de incendios. Reporte aquí únicamente el peso de la sustancia y reporte los envases o cilindros vacíos por la corriente Y45.6. 	 	
2025/06/10 11:56:42	DCRP	Y41.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y41 - DESECHOS QUE TENGAN COMO CONSTITUYENTES: SOLVENTES ORGÁNICOS HALOGENADOS.	SI	 	NO	 	NO	SI	0	 	 	Y41.2. Otros desechos que tengan como constituyentes: solventes orgánicos halogenados.	 	
2025/06/10 11:55:52	DCRP	Y41.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y41 - DESECHOS QUE TENGAN COMO CONSTITUYENTES: SOLVENTES ORGÁNICOS HALOGENADOS.	SI	 	NO	 	NO	SI	0	 	 	Y41.1. Desechos que tengan como constituyentes: solventes orgánicos halogenados de sustancias clorofluorocarbonadas (CFC), hidroclorofluorocarbonadas (HCFC), hidrofluorocarbonadas (HFC), Tetracloruro de Carbono (TCC), Metilcloroformo (1,1,1-Tricloroetano) y mezclas de estas sustancias. Reporte aquí únicamente el peso del solvente; los envases o cilindros vacíos repórtelos por la corriente Y45.6.  	 	
2025/06/10 11:54:23	DCRP	Y29.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y29 - DESECHOS QUE TENGAN COMO CONSTITUYENTES: MERCURIO, COMPUESTOS DE MERCURIO.	SI	 	NO	 	NO	SI	0	 	 	Y29.3. Desechos contaminados con mercurio o compuestos de mercurio (ej. tierra, materiales o elementos contaminados con mercurio, trapos, estopas).	 	
2025/06/10 11:53:28	DCRP	Y29.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y29 - DESECHOS QUE TENGAN COMO CONSTITUYENTES: MERCURIO, COMPUESTOS DE MERCURIO.	SI	 	NO	 	NO	SI	0	 	 	Y29.2. Desechos que contienen mercurio o compuestos de mercurio (ej. Lámparas fluorescentes compactas o lineales, lámparas de vapor de mercurio, amalgama dental, termómetros de mercurio, manómetros no electrónicos).	 	
2025/06/10 11:52:36	DCRP	Y29.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y29 - DESECHOS QUE TENGAN COMO CONSTITUYENTES: MERCURIO, COMPUESTOS DE MERCURIO.	SI	 	NO	 	NO	SI	0	 	 	Y29.1. Desechos que constan de mercurio o compuestos de mercurio (ej. mercurio metálico, desechos de cloruro de mercurio, sulfuro de mercurio).	 	
2025/06/10 11:36:07	DCRP	Y10.5	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y10 - SUSTANCIAS Y ARTÍCULOS DE DESECHO QUE CONTENGAN, O ESTÉN CONTAMINADOS POR, BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORADOS (PCT) O BIFENILOS POLIBROMADOS (PBB).	SI	 	NO	 	NO	SI	0	 	 	Y10.5. Sustancias y artículos de desecho que contengan o estén contaminados con terfenilos policlorados (PCT) o bifenilos polibromados (PBB).	 	
2025/06/10 11:35:19	DCRP	Y10.4	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y10 - SUSTANCIAS Y ARTÍCULOS DE DESECHO QUE CONTENGAN, O ESTÉN CONTAMINADOS POR, BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORADOS (PCT) O BIFENILOS POLIBROMADOS (PBB).	SI	 	NO	 	NO	SI	0	 	 	Y10.4. Envases, recipientes, canecas, bidones o contenedores que contienen o que están contaminados con PCB. 	 	
2025/06/10 11:34:20	DCRP	Y10.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y10 - SUSTANCIAS Y ARTÍCULOS DE DESECHO QUE CONTENGAN, O ESTÉN CONTAMINADOS POR, BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORADOS (PCT) O BIFENILOS POLIBROMADOS (PBB).	SI	 	NO	 	NO	SI	0	 	 	Y10.3. Desechos o residuos que contengan o estén contaminados con PCB: elementos, sustancias, fluidos diferentes a los aceites dieléctricos y materiales con PCB en una concentración igual o superior a 50 ppm (ej: EPP, ropa de trabajo, elementos que hayan estado en contacto directo con PCB, residuos de laboratorio, productos de limpieza y recolección de derrames, tierras o suelos). 	 	
2025/06/10 11:33:04	DCRP	Y10.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y10 - SUSTANCIAS Y ARTÍCULOS DE DESECHO QUE CONTENGAN, O ESTÉN CONTAMINADOS POR, BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORADOS (PCT) O BIFENILOS POLIBROMADOS (PBB).	SI	 	NO	 	NO	SI	0	 	 	Y10.2 Aceites dieléctricos que consistan, contengan o estén contaminados con PCB: aceites dieléctricos con una concentración igual o mayor a 50 ppm de PCB.	 	
2025/06/10 11:25:35	DCRP	Y10.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y10 - SUSTANCIAS Y ARTÍCULOS DE DESECHO QUE CONTENGAN, O ESTÉN CONTAMINADOS POR, BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORADOS (PCT) O BIFENILOS POLIBROMADOS (PBB).	SI	 	NO	 	NO	SI	0	 	 	Y10.1. Equipos desechados: equipos que hayan contenido o contengan aceites dieléctricos con una concentración mayor a 50 ppm de PCB o carcazas cuando la superficie sólida presente un contenido de PCB mayor o igual a 10 microgramos/dm2	 	
2025/06/10 11:23:09	DCRP	Y9.6	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.6. Otros desechos de mezclas y emulsiones de hidrocarburos y agua no clasificados previamente.	 	
2025/06/10 11:22:05	DCRP	Y9.5	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.5. Envases, recipientes, canecas, bidones o contenedores que contienen o que están contaminados con hidrocarburos.	 	
2025/06/10 11:20:58	DCRP	Y9.4	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.4. Mezclas o emulsiones líquidas de agua con hidrocarburo, con contenido de sólidos <15% e hidrocarburo >3%)	 	
2025/06/10 11:19:55	DCRP	Y9.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.3. Sólidos o semisólidos impregnados con hidrocarburo (ej. tierra, suelo, arena)	 	
2025/06/10 11:19:05	DCRP	Y9.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.2. Elementos o materiales contaminados con hidrocarburos (ej. EPP, estopas, textiles, plásticos, caucho, sierras, geomembranas). 	 	
2025/06/10 11:18:02	DCRP	Y9.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y9 - MEZCLAS Y EMULSIONES DE DESECHOS DE ACEITE Y AGUA O DE HIDROCARBUROS Y AGUA.	SI	 	NO	 	NO	SI	0	 	 	Y9.1. Lodos y cortes de perforación base aceite, borras y lodos aceitosos	 	
2025/06/10 11:11:30	DCRP	Y8.7	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.7. Otros desechos de mezclas de aceite y agua no clasificados previamente.	 	
2025/06/10 11:10:32	DCRP	Y8.6	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.6. Envases, recipientes, canecas, bidones o contenedores que contienen o que están contaminados con aceites usados.	 	
2025/06/10 11:09:36	DCRP	Y8.5	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.5. Aceites dieléctricos de desecho con una concentración menor a 50 mg/kg (50 ppm) de PCB. Si el aceite dieléctrico contiene 50 ppm o más de PCB, clasifíquelo por las corrientes Y10.2 o A3180.2 	 	
2025/06/10 11:08:06	DCRP	Y8.4	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.4. Mezclas de aceite lubricante usado con agua.	 	
2025/06/10 11:06:30	DCRP	Y8.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.3. Lodos, tierra o sedimentos impregnados de aceite lubricante usado.	 	
2025/06/10 11:05:05	DCRP	Y8.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.2. Elementos o materiales contaminados con aceite lubricante usado (ej. EPP, estopas, trapos, filtros, cauchos, aserrín, plásticos, grasas minerales, tapas casing). 	 	
2025/06/10 11:00:17	DCRP	Y8.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	 Y8 - DESECHOS DE ACEITES MINERALES NO APTOS PARA EL USO A QUE ESTABAN DESTINADOS.	SI	 	NO	 	NO	SI	0	 	 	Y8.1. Aceite lubricante usado (ej. aceite lubricante mineral, sintético, hidráulico usado)	 	
2025/06/10 11:02:06	DP	A1110	PELIGROSO	SOLUCIONES ELECTROLÍTICAS USADAS DE LAS OPERACIONES DE REFINACIÓN Y EXTRACCIÓN ELECTROLÍTICA DEL COBRE.	SI	 	NO	 	NO	SI	 	 	 	A1110 - Soluciones electrolíticas usadas de las operaciones de refinación y extracción electrolítica del cobre.	 	
2025/06/10 10:35:38	DP	A1100	PELIGROSO	POLVOS Y RESIDUOS DE LOS SISTEMAS DE DEPURACIÓN DE GASES DE LAS FUNDICIONES DE COBRE.	SI	 	NO	 	NO	SI	 	 	 	A1100 - Polvos y residuos de los sistemas de depuración de gases de las fundiciones de cobre.	 	
2025/06/10 10:34:23	DP	A1090	PELIGROSO	CENIZAS DE LA INCINERACIÓN DE CABLES DE COBRE RECUBIERTOS.	SI	 	NO	 	NO	SI	 	 	 	A1090 - Cenizas de la incineración de cables de cobre recubiertos.	 	
2025/06/10 10:33:33	DP	A1080	PELIGROSO	RESIDUOS DE DESECHOS DE ZINC NO INCLUIDOS EN LA LISTA B, QUE CONTENGAN PLOMO Y CADMIO EN CONCENTRACIONES TALES QUE PRESENTEN CARACTERÍSTICAS DEL ANEXO III.	SI	 	NO	 	NO	SI	 	 	 	A1080 - Residuos de desechos de zinc no incluidos en la lista B, que contengan plomo y cadmio en concentraciones tales que presenten características del Anexo III.	 	
2025/06/10 10:32:41	DP	A1070	PELIGROSO	RESIDUOS DE LIXIVIACIÓN DEL TRATAMIENTO DEL ZINC, POLVOS Y LODOS COMO JAROSITA, HEMATITES, ETC.	SI	 	NO	 	NO	SI	 	 	 	A1070 - Residuos de lixiviación del tratamiento del zinc, polvos y lodos como jarosita, hematites, etc.	 	
2025/06/10 10:28:03	DP	A1060	PELIGROSO	LÍQUIDOS DE DESECHO DEL DECAPAJE DE METALES.	SI	 	NO	 	NO	SI	 	 	 	A1060 - Líquidos de desecho del decapaje de metales.	 	
2025/06/10 10:26:03	DP	A1050	PELIGROSO	LODOS GALVÁNICOS.	SI	 	NO	 	NO	SI	 	 	 	A1050 - Lodos galvánicos.	 	
2025/06/10 10:07:51	DP	A1040	PELIGROSO	DESECHOS QUE TENGAN COMO CONSTITUYENTES: CARBONILOS DE METAL.  COMPUESTOS DE CROMO HEXAVALENTE.	SI	 	NO	 	NO	SI	 	 	 	A1040 - Desechos que tengan como constituyentes: Carbonilos de metal.  Compuestos de cromo hexavalente.	 	
2025/03/12 15:55:14	00	003825	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS	PRODUCTOS RESIDUALES DE LA INDUSTRIA QUÍMICA O DE LAS INDUSTRIAS CONCEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE; DESECHOS Y DESPERDICIOS MUNICIPALES; LODOS DE DEPURACIÓN;	SI	.	NO	 	NO	NO	 	 	 	 	 	
2024/11/26 06:14:35	DP	A1030	PELIGROSO	DESECHOS QUE TENGAN COMO CONSTITUYENTES O CONTAMINANTES CUALQUIERA DE LAS SUSTANCIAS SIGUIENTES: ARSÉNICO; COMPUESTOS DE ARSÉNICO MERCURIO; COMPUESTOS DE MERCURIO TALIO; COMPUESTOS DE TALIO	SI	 	NO	 	NO	NO	 	 	 	A1030 - Desechos que tengan como constituyentes o contaminantes cualquiera de las sustancias siguientes: Arsénico; compuestos de arsénico Mercurio; compuestos de mercurio Talio; compuestos de talio	 	
2024/11/26 06:11:37	DP	A1020	PELIGROSO	DESECHOS QUE TENGAN COMO CONSTITUYENTES O CONTAMINANTES, EXCLUIDOS LOS DESECHOS DE METAL EN FORMA MASIVA, CUALQUIERA DE LAS SUSTANCIAS SIGUIENTES:  ANTIMONIO; COMPUESTOS DE ANTIMONIO BERILIO; COMPUESTOS DE BERILIO CADMIO; COMPUESTOS DE CADMIO PLOMO; COMPUESTOS DE PLOMO SELENIO; COMPUESTOS DE	SI	 	NO	 	NO	NO	 	 	 	A1020 - Desechos que tengan como constituyentes o contaminantes, excluidos los desechos de metal en forma masiva, cualquiera de las sustancias siguientes:  Antimonio; compuestos de antimonio Berilio; compuestos de berilio Cadmio; compuestos de cadmio Plomo; compuestos de plomo Selenio; compuestos de selenio Telurio; compuestos de telurio	 	
2024/11/25 20:28:18	DP	A1010	PELIGROSO	DESECHOS METÁLICOS Y DESECHOS QUE CONTENGAN ALEACIONES DE CUALQUIERA DE LAS SUSTANCIAS SIGUIENTES: ANTIMONIO, ARSÉNICO, BERILIO, CADMIO, PLOMO, MERCURIO, SELENIO, TELURIO, TALIO, PERO EXCLUIDOS LOS DESECHOS QUE FIGURAN ESPECÍFICAMENTE EN LA LISTA B.	SI	 	NO	 	NO	NO	 	 	 	A1010 - Desechos metálicos y desechos que contengan aleaciones de cualquiera de las sustancias siguientes: Antimonio, Arsénico, Berilio, Cadmio, Plomo, Mercurio, Selenio, Telurio, Talio, pero excluidos los desechos que figuran específicamente en la lista B.	 	
2024/09/23 18:03:11	DCRP	Y4.6	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.6 Otros residuos de plaguicidas, biocidas o productos fitofarmacéuticos no clasificados previamente.	 	
2024/09/23 18:01:19	DCRP	Y4.5	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.5 Envases, recipientes, canecas, bidones o contenedores que contienen o que están contaminados con plaguicidas, biocidas o productos fitofarmacéuticos.	 	
2024/09/23 17:58:40	DCRP	Y4.4	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.4 Residuos de bolsas plásticas impregnadas de plaguicidas o biocidas (ej. residuos de bolsas utilizadas en cultivos de plátano y banano).	 	
2024/09/23 17:43:59	DCRP	Y4.3	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.3. Tierra o sedimentos impregnados con plaguicidas, biocidas o productos fitofarmacéuticos.	 	
2024/09/23 17:39:48	DCRP	Y4.2	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.2. Elementos o materiales contaminados con plaguicidas, biocidas, productos fitofarmacéuticos (ej. EPP, estopas, trapos, cauchos, aserrín, arena, materiales de embalaje). 	 	
2024/09/23 17:23:53	DCRP	Y4.1	DESAGREGACION CORRIENTES RESIDUO PELIGROSO	Y4 - DESECHOS RESULTANTES DE LA PRODUCCIÓN, LA PREPARACIÓN Y LA UTILIZACIÓN DE BIOCIDAS Y PRODUCTOS FITOFARMACÉUTICOS.	SI	.	NO	 	NO	SI	0	 	 	Y4.1. Plaguicidas, biocidas, productos fitofarmacéuticos obsoletos (ej. fuera de especificaciones, caducados o en desuso)	 	
